roi,epoch,training_run,rho,p_value
FFC,28,7,0.14684958877543638,0.0
FFC,29,7,0.14655597066815157,0.0
FFC,30,7,0.14935228284005292,0.0
FFC,31,7,0.14822769362359225,0.0
FFC,32,7,0.15322446894944805,0.0
FFC,33,7,0.14805506696469597,0.0
FFC,34,7,0.14976162367934437,0.0
FFC,35,7,0.15375428615340178,0.0
FFC,36,7,0.14542597015029943,0.0
FFC,37,7,0.14884971709178443,0.0
FFC,38,7,0.15125071029458828,0.0
FFC,39,7,0.1493405335203221,0.0
FFC,40,7,0.15005136715908982,0.0
FFC,41,7,0.1517805917538378,0.0
FFC,42,7,0.1511447499444604,0.0
FFC,43,7,0.15513306519317016,0.0
FFC,44,7,0.14907290046510166,0.0
FFC,45,7,0.15109508017454987,0.0
FFC,46,7,0.14723382981078414,0.0
FFC,47,7,0.15115683131420257,0.0
FFC,48,7,0.14969668149639204,0.0
FFC,49,7,0.1473385701522962,0.0
FFC,50,7,0.1516001085059933,0.0
FFC,51,7,0.14774783823904625,0.0
FFC,52,7,0.15271223251884272,0.0
FFC,53,7,0.14942989957576916,0.0
FFC,54,7,0.15249108360016642,0.0
FFC,55,7,0.1489310926075262,0.0
FFC,56,7,0.1480794182836361,0.0
FFC,57,7,0.15009905005770272,0.0
FFC,58,7,0.15222402120275794,0.0
FFC,59,7,0.15232447256420506,0.0
FFC,60,7,0.1519170102939933,0.0
FFC,61,7,0.14932840533159603,0.0
FFC,62,7,0.15190121576451063,0.0
FFC,63,7,0.15058667601063724,0.0
FFC,64,7,0.149726108241925,0.0
FFC,65,7,0.1485670615044333,0.0
FFC,66,7,0.15215974119091813,0.0
FFC,67,7,0.15348988424920046,0.0
FFC,68,7,0.15236031288830024,0.0
FFC,69,7,0.15010706104134822,0.0
FFC,70,7,0.148852541315872,0.0
FFC,71,7,0.1517415885700529,0.0
FFC,72,7,0.1505074998047773,0.0
FFC,73,7,0.1488570903315932,0.0
FFC,74,7,0.14827442756403333,0.0
FFC,75,7,0.15191697933657894,0.0
FFC,76,7,0.152584483446343,0.0
FFC,77,7,0.1520398151235593,0.0
FFC,78,7,0.15225398126183964,0.0
FFC,79,7,0.15302225158280303,0.0
FFC,80,7,0.15153855538984537,0.0
FFC,81,7,0.14860745582126608,0.0
FFC,82,7,0.1507611579426834,0.0
FFC,83,7,0.15336361844110533,0.0
FFC,84,7,0.15066237679998945,0.0
FFC,85,7,0.15367344732724492,0.0
FFC,86,7,0.1519169233656701,0.0
FFC,8,8,0.13531349746677768,0.0
FFC,9,8,0.06460064926513595,0.0
FFC,10,8,0.09501195250093518,0.0
FFC,11,8,0.10120797848343976,0.0
FFC,12,8,0.10933788557178735,0.0
FFC,13,8,0.12404221431078162,0.0
FFC,14,8,0.13026471911356277,0.0
FFC,15,8,0.13552281727831192,0.0
FFC,16,8,0.13645633134358948,0.0
FFC,17,8,0.14021550363129018,0.0
FFC,18,8,0.13672058124484693,0.0
FFC,19,8,0.14010702466412303,0.0
FFC,20,8,0.14100843124286536,0.0
FFC,21,8,0.14204509931976417,0.0
FFC,22,8,0.14274352853741418,0.0
FFC,23,8,0.14358072680577452,0.0
FFC,24,8,0.14123544409571862,0.0
FFC,25,8,0.14445139937434678,0.0
FFC,26,8,0.14793427710463908,0.0
FFC,27,8,0.14662470953498188,0.0
FFC,28,8,0.14612477785270186,0.0
FFC,29,8,0.14584107595984488,0.0
FFC,30,8,0.1484788623408854,0.0
FFC,31,8,0.1473256593704303,0.0
FFC,32,8,0.15198052781510457,0.0
FFC,33,8,0.14700205506669978,0.0
FFC,34,8,0.14868237422540317,0.0
FFC,35,8,0.15270545498717528,0.0
FFC,36,8,0.14458610290538204,0.0
FFC,37,8,0.14785631612662872,0.0
FFC,38,8,0.15013830285401678,0.0
FFC,39,8,0.14814546603771175,0.0
FFC,40,8,0.14912028868199176,0.0
FFC,41,8,0.15056365026182117,0.0
FFC,42,8,0.15036777411080565,0.0
FFC,43,8,0.15412250637874148,0.0
FFC,44,8,0.14826995452931924,0.0
FFC,45,8,0.15028585038034564,0.0
FFC,46,8,0.1462421620644803,0.0
FFC,47,8,0.1502477619447098,0.0
FFC,48,8,0.14868571427867103,0.0
FFC,49,8,0.14632131987066144,0.0
FFC,50,8,0.1506119037317638,0.0
FFC,51,8,0.14678904829632916,0.0
FFC,52,8,0.15165311688907324,0.0
FFC,53,8,0.14852608343782295,0.0
FFC,54,8,0.1514782883545444,0.0
FFC,55,8,0.14792036475807813,0.0
FFC,56,8,0.14700877315668273,0.0
FFC,57,8,0.1489285504765508,0.0
FFC,58,8,0.1509642798482154,0.0
FFC,59,8,0.1515397300131226,0.0
FFC,60,8,0.15109102249357556,0.0
FFC,61,8,0.14831828631369845,0.0
FFC,62,8,0.15079126199537804,0.0
FFC,63,8,0.14981004840719037,0.0
FFC,64,8,0.1486887088137056,0.0
