roi,epoch,experiment,rho,p_value
V1,77,random_target_e13_l40,0.007554365857363999,9.339129160250175e-08
PIT,77,random_target_e13_l40,0.09226989676757154,0.0
V2,77,random_target_e13_l40,0.005394676640097613,0.00013744420709750082
LO2,77,random_target_e13_l40,0.14295543560727272,0.0
LO1,77,random_target_e13_l40,0.07207587348715906,0.0
V3,77,random_target_e13_l40,0.002813633923822958,0.04675160552446825
FFC,77,random_target_e13_l40,0.13209458008180888,0.0
LO3,77,random_target_e13_l40,0.10309076891379347,0.0
V1,78,random_target_e13_l40,0.008091220698389103,1.0742115372479102e-08
PIT,78,random_target_e13_l40,0.09275649326852198,0.0
V2,78,random_target_e13_l40,0.005654884434642376,6.42508009485656e-05
LO2,78,random_target_e13_l40,0.14421322456665606,0.0
LO1,78,random_target_e13_l40,0.07173604202809351,0.0
V3,78,random_target_e13_l40,0.0027222785878684218,0.05435738024345109
FFC,78,random_target_e13_l40,0.1319984570502228,0.0
LO3,78,random_target_e13_l40,0.10287860813606506,0.0
V1,79,random_target_e13_l40,0.008406653634687756,2.8239307445308286e-09
PIT,79,random_target_e13_l40,0.09230971523960121,0.0
V2,79,random_target_e13_l40,0.005933344149619639,2.747605989644871e-05
LO2,79,random_target_e13_l40,0.14336461423713262,0.0
LO1,79,random_target_e13_l40,0.07119809015512045,0.0
V3,79,random_target_e13_l40,0.0027593405678595696,0.051155688538687634
FFC,79,random_target_e13_l40,0.13185419201680637,0.0
LO3,79,random_target_e13_l40,0.10257900914678632,0.0
V1,80,random_target_e13_l40,0.007530064052836519,1.0265597558720493e-07
PIT,80,random_target_e13_l40,0.09223246786129724,0.0
V2,80,random_target_e13_l40,0.005528094946142332,9.344199003408748e-05
LO2,80,random_target_e13_l40,0.14225008066921357,0.0
LO1,80,random_target_e13_l40,0.07114703074003254,0.0
V3,80,random_target_e13_l40,0.0025299244671466957,0.07377109590639323
FFC,80,random_target_e13_l40,0.1312096296206801,0.0
LO3,80,random_target_e13_l40,0.10184978169217576,0.0
V1,81,random_target_e13_l40,0.0077486709190300145,4.339041007081094e-08
PIT,81,random_target_e13_l40,0.09087068468017585,0.0
V2,81,random_target_e13_l40,0.005009329264006436,0.00039956259296210396
LO2,81,random_target_e13_l40,0.14164396128898993,0.0
LO1,81,random_target_e13_l40,0.06981133829685697,0.0
V3,81,random_target_e13_l40,0.0019655894045563387,0.16477670006446782
FFC,81,random_target_e13_l40,0.1298750826157191,0.0
LO3,81,random_target_e13_l40,0.10130153774481858,0.0
V1,82,random_target_e13_l40,0.007837085281374183,3.042803905784882e-08
PIT,82,random_target_e13_l40,0.09113502057272227,0.0
V2,82,random_target_e13_l40,0.005094401523142303,0.000317607514024967
LO2,82,random_target_e13_l40,0.14225009956275592,0.0
LO1,82,random_target_e13_l40,0.07030147415103001,0.0
V3,82,random_target_e13_l40,0.0018475739931634112,0.19162855127204775
FFC,82,random_target_e13_l40,0.13066254037467412,0.0
LO3,82,random_target_e13_l40,0.10191909651073064,0.0
V1,83,random_target_e13_l40,0.007677368035836952,5.760826400141159e-08
PIT,83,random_target_e13_l40,0.09419442485684594,0.0
V2,83,random_target_e13_l40,0.0057189140661417035,5.3023597531793105e-05
LO2,83,random_target_e13_l40,0.14529053738088749,0.0
LO1,83,random_target_e13_l40,0.07129107562758956,0.0
V3,83,random_target_e13_l40,0.0021410469452797093,0.13023150582851592
FFC,83,random_target_e13_l40,0.13403643987190964,0.0
LO3,83,random_target_e13_l40,0.10272386980871237,0.0
V1,84,random_target_e13_l40,0.007605711143691152,7.6402455732376e-08
PIT,84,random_target_e13_l40,0.09089026920166976,0.0
V2,84,random_target_e13_l40,0.005371331329238939,0.0001469172565618147
LO2,84,random_target_e13_l40,0.14153680902413157,0.0
LO1,84,random_target_e13_l40,0.0706873901408491,0.0
V3,84,random_target_e13_l40,0.002145981000401527,0.12934831472045205
FFC,84,random_target_e13_l40,0.13006471624191548,0.0
LO3,84,random_target_e13_l40,0.10156573388235161,0.0
V1,85,random_target_e13_l40,0.007094605956487924,5.325856462086716e-07
PIT,85,random_target_e13_l40,0.09298993705036133,0.0
V2,85,random_target_e13_l40,0.004515681802910681,0.0014154562918117766
LO2,85,random_target_e13_l40,0.1449792786116126,0.0
LO1,85,random_target_e13_l40,0.0705845574228408,0.0
V3,85,random_target_e13_l40,0.0012542626287297695,0.37537391144504495
FFC,85,random_target_e13_l40,0.13237320828535148,0.0
LO3,85,random_target_e13_l40,0.1027479112959165,0.0
V1,86,random_target_e13_l40,0.007987440874204948,1.649655261466799e-08
PIT,86,random_target_e13_l40,0.09111622048881743,0.0
V2,86,random_target_e13_l40,0.005442838095961158,0.00011968924168565571
LO2,86,random_target_e13_l40,0.14174088201498156,0.0
LO1,86,random_target_e13_l40,0.06984781428995618,0.0
V3,86,random_target_e13_l40,0.0018955072263667102,0.18035801075790658
FFC,86,random_target_e13_l40,0.13046049130239784,0.0
LO3,86,random_target_e13_l40,0.10118143227266013,0.0
V1,87,random_target_e13_l40,0.008215365843589654,6.386122164203776e-09
PIT,87,random_target_e13_l40,0.09336084362137204,0.0
V2,87,random_target_e13_l40,0.006096595977748541,1.6412965416139272e-05
LO2,87,random_target_e13_l40,0.14426581132471122,0.0
LO1,87,random_target_e13_l40,0.07120940171980315,0.0
V3,87,random_target_e13_l40,0.0020794868845313602,0.14164795559271062
FFC,87,random_target_e13_l40,0.13339136339427,0.0
LO3,87,random_target_e13_l40,0.10274664941400159,0.0
V1,88,random_target_e13_l40,0.008425338352004956,2.6050933057820628e-09
PIT,88,random_target_e13_l40,0.09073339380552473,0.0
V2,88,random_target_e13_l40,0.005955794120583974,2.5615969238082217e-05
LO2,88,random_target_e13_l40,0.1405686002686994,0.0
LO1,88,random_target_e13_l40,0.06952731711571594,0.0
V3,88,random_target_e13_l40,0.0021771890970456063,0.12386944315765788
FFC,88,random_target_e13_l40,0.13002971652255696,0.0
LO3,88,random_target_e13_l40,0.10057938331911886,0.0
V1,89,random_target_e13_l40,0.007421109141933778,1.563236356589679e-07
PIT,89,random_target_e13_l40,0.09254422739838147,0.0
V2,89,random_target_e13_l40,0.005539466150087172,9.038347876942511e-05
LO2,89,random_target_e13_l40,0.1425136104090014,0.0
LO1,89,random_target_e13_l40,0.07025123979314188,0.0
V3,89,random_target_e13_l40,0.0017913072560465965,0.20550954713926706
FFC,89,random_target_e13_l40,0.13195330605945288,0.0
LO3,89,random_target_e13_l40,0.10147739919491666,0.0
V1,90,random_target_e13_l40,0.009516353301951271,1.7457270531792614e-11
PIT,90,random_target_e13_l40,0.09262314808846073,0.0
V2,90,random_target_e13_l40,0.007200365825579888,3.600811811579692e-07
LO2,90,random_target_e13_l40,0.14322505740704336,0.0
LO1,90,random_target_e13_l40,0.07055045636162212,0.0
V3,90,random_target_e13_l40,0.00293930720779454,0.037767986833655044
FFC,90,random_target_e13_l40,0.1326206545666246,0.0
LO3,90,random_target_e13_l40,0.10186366560863801,0.0
V1,91,random_target_e13_l40,0.008629360170758806,1.0678370541187877e-09
PIT,91,random_target_e13_l40,0.0901447513039389,0.0
V2,91,random_target_e13_l40,0.005887859436573549,3.1645659290627543e-05
LO2,91,random_target_e13_l40,0.14038982794281515,0.0
LO1,91,random_target_e13_l40,0.06883405592395125,0.0
V3,91,random_target_e13_l40,0.0019331331004342508,0.17186184383635075
FFC,91,random_target_e13_l40,0.129319197804227,0.0
LO3,91,random_target_e13_l40,0.10027754309182256,0.0
V1,92,random_target_e13_l40,0.007944489511842104,1.9671298117046484e-08
PIT,92,random_target_e13_l40,0.09399384549560176,0.0
V2,92,random_target_e13_l40,0.00567878614239603,5.981936142431105e-05
LO2,92,random_target_e13_l40,0.1451974415344955,0.0
LO1,92,random_target_e13_l40,0.07146289843412273,0.0
V3,92,random_target_e13_l40,0.0020194017593869774,0.15351752399547436
FFC,92,random_target_e13_l40,0.13385386779583178,0.0
LO3,92,random_target_e13_l40,0.10316603171492135,0.0
V1,93,random_target_e13_l40,0.008676921780399898,8.648597860656403e-10
PIT,93,random_target_e13_l40,0.09245617011314854,0.0
V2,93,random_target_e13_l40,0.0066764265190789925,2.3744267857387497e-06
LO2,93,random_target_e13_l40,0.14211241566150917,0.0
LO1,93,random_target_e13_l40,0.07056651803518772,0.0
V3,93,random_target_e13_l40,0.0027616405138632194,0.05096231773697765
FFC,93,random_target_e13_l40,0.1323564306184191,0.0
LO3,93,random_target_e13_l40,0.10162342952963611,0.0
V1,94,random_target_e13_l40,0.008484719576247612,2.0137361725213485e-09
PIT,94,random_target_e13_l40,0.09150495897592627,0.0
V2,94,random_target_e13_l40,0.006266179578763106,9.481399855466288e-06
LO2,94,random_target_e13_l40,0.14147066255144025,0.0
LO1,94,random_target_e13_l40,0.07001583975176451,0.0
V3,94,random_target_e13_l40,0.0023852715884889603,0.0918350286481005
FFC,94,random_target_e13_l40,0.13069715195512596,0.0
LO3,94,random_target_e13_l40,0.10099177047513772,0.0
V1,95,random_target_e13_l40,0.006411005702334616,5.869579408577489e-06
PIT,95,random_target_e13_l40,0.09137861486882748,0.0
V2,95,random_target_e13_l40,0.004322839737507823,0.0022492009806107036
LO2,95,random_target_e13_l40,0.14169358477504265,0.0
LO1,95,random_target_e13_l40,0.06945314947387707,0.0
V3,95,random_target_e13_l40,0.0008856209883568653,0.5313713707979266
FFC,95,random_target_e13_l40,0.13027648280790408,0.0
LO3,95,random_target_e13_l40,0.10099089041697089,0.0
V1,96,random_target_e13_l40,0.008272926949179972,5.005099639669776e-09
PIT,96,random_target_e13_l40,0.09195553252593694,0.0
V2,96,random_target_e13_l40,0.0057010621715192136,5.595122099294487e-05
LO2,96,random_target_e13_l40,0.1424565112401762,0.0
LO1,96,random_target_e13_l40,0.06974350965221036,0.0
V3,96,random_target_e13_l40,0.0017584226381231036,0.2139531274099787
FFC,96,random_target_e13_l40,0.13145573284865616,0.0
LO3,96,random_target_e13_l40,0.1012947735689199,0.0
V1,97,random_target_e13_l40,0.007342042965204209,2.1134823626550852e-07
PIT,97,random_target_e13_l40,0.09208876625915857,0.0
V2,97,random_target_e13_l40,0.00483555261953007,0.0006318669257844315
LO2,97,random_target_e13_l40,0.1427234324109994,0.0
LO1,97,random_target_e13_l40,0.06850247463059006,0.0
V3,97,random_target_e13_l40,0.0006754767060477368,0.6330814845805045
FFC,97,random_target_e13_l40,0.13117205992188083,0.0
LO3,97,random_target_e13_l40,0.10038052804455586,0.0
V1,98,random_target_e13_l40,0.008174512993712437,7.584360067990277e-09
PIT,98,random_target_e13_l40,0.09203295707409274,0.0
V2,98,random_target_e13_l40,0.005820271561691967,3.896717001185123e-05
LO2,98,random_target_e13_l40,0.1426439500204239,0.0
LO1,98,random_target_e13_l40,0.06988487106326906,0.0
V3,98,random_target_e13_l40,0.0017947809783959653,0.20463196411342224
FFC,98,random_target_e13_l40,0.13146032375902492,0.0
LO3,98,random_target_e13_l40,0.10136680899584144,0.0
V1,99,random_target_e13_l40,0.007351358546277334,2.0400255327610452e-07
PIT,99,random_target_e13_l40,0.09397852037982252,0.0
V2,99,random_target_e13_l40,0.004945134726540849,0.0004740580014262098
LO2,99,random_target_e13_l40,0.1454268374769929,0.0
LO1,99,random_target_e13_l40,0.0696785152252858,0.0
V3,99,random_target_e13_l40,0.0006110396260173271,0.6658481591471657
FFC,99,random_target_e13_l40,0.13384246769222657,0.0
LO3,99,random_target_e13_l40,0.10191912239244633,0.0
V1,100,random_target_e13_l40,0.007782288050126525,3.7930470027828884e-08
PIT,100,random_target_e13_l40,0.09257188914274336,0.0
V2,100,random_target_e13_l40,0.005251503856143911,0.00020600769119464874
LO2,100,random_target_e13_l40,0.14350524518051658,0.0
LO1,100,random_target_e13_l40,0.06938774580873519,0.0
V3,100,random_target_e13_l40,0.0010374301303533806,0.4634331843075541
FFC,100,random_target_e13_l40,0.13200707486219299,0.0
LO3,100,random_target_e13_l40,0.10138622766456563,0.0
V1,101,random_target_e13_l40,0.007588992530846038,8.15757931502687e-08
PIT,101,random_target_e13_l40,0.09233119985626813,0.0
V2,101,random_target_e13_l40,0.005327251426307324,0.00016650312284032946
LO2,101,random_target_e13_l40,0.14265312634249463,0.0
LO1,101,random_target_e13_l40,0.0692685293373575,0.0
V3,101,random_target_e13_l40,0.0012592915144698615,0.37346247275818134
FFC,101,random_target_e13_l40,0.13164649960243985,0.0
LO3,101,random_target_e13_l40,0.100784014797333,0.0
V1,102,random_target_e13_l40,0.007068458345503455,5.862120612495052e-07
PIT,102,random_target_e13_l40,0.0911428653306001,0.0
V2,102,random_target_e13_l40,0.0044031612132681835,0.0018585263379368687
LO2,102,random_target_e13_l40,0.14195956652398442,0.0
LO1,102,random_target_e13_l40,0.06803341998638583,0.0
V3,102,random_target_e13_l40,0.0001202107489741185,0.9322938970947445
FFC,102,random_target_e13_l40,0.13062910065477457,0.0
LO3,102,random_target_e13_l40,0.10046093588634541,0.0
V1,103,random_target_e13_l40,0.007008509916878647,7.295228893612596e-07
PIT,103,random_target_e13_l40,0.0908991635860919,0.0
V2,103,random_target_e13_l40,0.00444819342990281,0.0016677943192506411
LO2,103,random_target_e13_l40,0.1415613306139634,0.0
LO1,103,random_target_e13_l40,0.06781982236956424,0.0
V3,103,random_target_e13_l40,0.0003450949120203588,0.8073111275917482
FFC,103,random_target_e13_l40,0.12965497021503983,0.0
LO3,103,random_target_e13_l40,0.09955671598558925,0.0
V1,104,random_target_e13_l40,0.008427991948940868,2.5753854245196508e-09
PIT,104,random_target_e13_l40,0.0922740277459546,0.0
V2,104,random_target_e13_l40,0.005713840797457789,5.384047974178831e-05
LO2,104,random_target_e13_l40,0.14341764192734618,0.0
LO1,104,random_target_e13_l40,0.06888044245747862,0.0
V3,104,random_target_e13_l40,0.0012246805764428053,0.38673972785405286
FFC,104,random_target_e13_l40,0.13159708610861862,0.0
LO3,104,random_target_e13_l40,0.10098793083279613,0.0
V1,105,random_target_e13_l40,0.00881403096401891,4.680771388320426e-10
PIT,105,random_target_e13_l40,0.09264307720424189,0.0
V2,105,random_target_e13_l40,0.0064838347222037395,4.594337959657948e-06
LO2,105,random_target_e13_l40,0.142803396576369,0.0
LO1,105,random_target_e13_l40,0.0688364261713435,0.0
V3,105,random_target_e13_l40,0.0015772359626077296,0.2649728403425688
FFC,105,random_target_e13_l40,0.13188643514313697,0.0
LO3,105,random_target_e13_l40,0.10034966987655615,0.0
V1,106,random_target_e13_l40,0.008285234101316048,4.750019929740404e-09
PIT,106,random_target_e13_l40,0.09314001238629831,0.0
V2,106,random_target_e13_l40,0.005849558433548613,3.561640291523827e-05
LO2,106,random_target_e13_l40,0.14450215026567886,0.0
LO1,106,random_target_e13_l40,0.06861036881922869,0.0
V3,106,random_target_e13_l40,0.0009104276555948754,0.5199346610371839
FFC,106,random_target_e13_l40,0.13226623118833433,0.0
LO3,106,random_target_e13_l40,0.10085384028686459,0.0
V1,107,random_target_e13_l40,0.00796440954164865,1.813134885982707e-08
PIT,107,random_target_e13_l40,0.0906449290244751,0.0
V2,107,random_target_e13_l40,0.005734037205497023,5.065763388642862e-05
LO2,107,random_target_e13_l40,0.14081700936580838,0.0
LO1,107,random_target_e13_l40,0.0689357675401908,0.0
V3,107,random_target_e13_l40,0.0016341344980978314,0.24812008925372658
FFC,107,random_target_e13_l40,0.12984464790371913,0.0
LO3,107,random_target_e13_l40,0.10009798177351213,0.0
V1,108,random_target_e13_l40,0.008546235277277811,1.5394832341597745e-09
PIT,108,random_target_e13_l40,0.09259171614548821,0.0
V2,108,random_target_e13_l40,0.006103158384078099,1.607223410349239e-05
LO2,108,random_target_e13_l40,0.14353233124165768,0.0
LO1,108,random_target_e13_l40,0.06898813006911052,0.0
V3,108,random_target_e13_l40,0.0013708515863193763,0.3326191906870366
FFC,108,random_target_e13_l40,0.1318886122116232,0.0
LO3,108,random_target_e13_l40,0.10084364553126694,0.0
V1,109,random_target_e13_l40,0.008839875755494928,4.1649711520860185e-10
PIT,109,random_target_e13_l40,0.09187865468561743,0.0
V2,109,random_target_e13_l40,0.006797547302618721,1.553471095880769e-06
LO2,109,random_target_e13_l40,0.14143897362965427,0.0
LO1,109,random_target_e13_l40,0.06921287784544386,0.0
V3,109,random_target_e13_l40,0.0020853618942702785,0.1405262970037236
FFC,109,random_target_e13_l40,0.131462109756459,0.0
LO3,109,random_target_e13_l40,0.10020645015944836,0.0
V1,110,random_target_e13_l40,0.008729375661790547,6.845614677735973e-10
PIT,110,random_target_e13_l40,0.08901980718988618,0.0
V2,110,random_target_e13_l40,0.006332810723394272,7.6137292255350505e-06
LO2,110,random_target_e13_l40,0.13792035332495944,0.0
LO1,110,random_target_e13_l40,0.0686448766374821,0.0
V3,110,random_target_e13_l40,0.0021529248919559675,0.12811325343015342
FFC,110,random_target_e13_l40,0.1285245549197471,0.0
LO3,110,random_target_e13_l40,0.0994673923941624,0.0
V1,111,random_target_e13_l40,0.008462645038986014,2.2164518020809377e-09
PIT,111,random_target_e13_l40,0.09077845582157867,0.0
V2,111,random_target_e13_l40,0.0058233561986394825,3.8600633374426796e-05
LO2,111,random_target_e13_l40,0.14081950244068128,0.0
LO1,111,random_target_e13_l40,0.06807123394989484,0.0
V3,111,random_target_e13_l40,0.001230351409056851,0.3845448011754403
FFC,111,random_target_e13_l40,0.12994811848369198,0.0
LO3,111,random_target_e13_l40,0.09955682835970076,0.0
V1,112,random_target_e13_l40,0.008903191201879278,3.124591959052844e-10
PIT,112,random_target_e13_l40,0.09166478240143716,0.0
V2,112,random_target_e13_l40,0.006199343739325497,1.1789925327256169e-05
LO2,112,random_target_e13_l40,0.14240067336665196,0.0
LO1,112,random_target_e13_l40,0.06855321532942837,0.0
V3,112,random_target_e13_l40,0.001361691379789995,0.3358599136544925
FFC,112,random_target_e13_l40,0.13158215685732083,0.0
LO3,112,random_target_e13_l40,0.10064133823628586,0.0
V1,113,random_target_e13_l40,0.008503977896464253,1.8517267722069392e-09
PIT,113,random_target_e13_l40,0.09271435322118117,0.0
V2,113,random_target_e13_l40,0.006515593412004381,4.125581361522382e-06
LO2,113,random_target_e13_l40,0.14246675893309818,0.0
LO1,113,random_target_e13_l40,0.06901104654883795,0.0
V3,113,random_target_e13_l40,0.001506494147510972,0.2870038300994536
FFC,113,random_target_e13_l40,0.13232256952824312,0.0
LO3,113,random_target_e13_l40,0.10067528822950764,0.0
V1,114,random_target_e13_l40,0.008679388836979296,8.5542782910791e-10
PIT,114,random_target_e13_l40,0.09121736944144385,0.0
V2,114,random_target_e13_l40,0.006085892984213466,1.698349864633327e-05
LO2,114,random_target_e13_l40,0.14177757378977004,0.0
LO1,114,random_target_e13_l40,0.06828189601308347,0.0
V3,114,random_target_e13_l40,0.001365570317785526,0.3344851393543211
